Name,lon,lat,Sampling_date,Reservoir,Sampling_method,Parameter,Parameter_value,Parameter_unit,Result_ID,Quantification_limit,Meta_analysis_name,Sample_type,Depth,Inland_water_body_IDS2_date,days_diff,S2_product_ID,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,QA60,SCL,cloud_probability,CPP
JU06150028,-0.2307,40.0116,6/13/2024,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.36,µg/L,"0,36",0.03,Fluorescencia atómica,DISCRETA,3,6/8/2024,5,S2A_MSIL2A_20240608T104631_N0510_R051_T30TYK_20240608T164745,0.2744,0.2398,0.2367,0.2087,0.2354,0.2473,0.2546,0.2468,0.2548,0.5714,0.1724,0.1524,2048,8,99,45.761174
JU06150028,-0.2307,40.0116,6/13/2024,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.53,µg/L,"0,53",0.03,Fluorescencia atómica,DISCRETA,5,6/8/2024,5,S2A_MSIL2A_20240608T104631_N0510_R051_T30TYK_20240608T164745,0.2744,0.2398,0.2367,0.2087,0.2354,0.2473,0.2546,0.2468,0.2548,0.5714,0.1724,0.1524,2048,8,99,45.761174
JU06150028,-0.2307,40.0116,6/13/2024,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.63,µg/L,"0,63",0.03,Fluorescencia atómica,DISCRETA,6,6/8/2024,5,S2A_MSIL2A_20240608T104631_N0510_R051_T30TYK_20240608T164745,0.2744,0.2398,0.2367,0.2087,0.2354,0.2473,0.2546,0.2468,0.2548,0.5714,0.1724,0.1524,2048,8,99,45.761174
JU06150028,-0.2307,40.0116,6/13/2024,Estación punto de presa E. de Sitjar,TOMA DE MUESTRAS PARA LABORATORIO,SOLIDOS EN SUSPENSION,3,mg/L,3,2,Gravimetría,INTEGRADA,-1,6/8/2024,5,S2A_MSIL2A_20240608T104631_N0510_R051_T30TYK_20240608T164745,0.2744,0.2398,0.2367,0.2087,0.2354,0.2473,0.2546,0.2468,0.2548,0.5714,0.1724,0.1524,2048,8,99,45.761174
JU06150028,-0.2307,40.0116,6/13/2024,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.48,µg/L,"0,48",0.03,Fluorescencia atómica,DISCRETA,12,6/8/2024,5,S2A_MSIL2A_20240608T104631_N0510_R051_T30TYK_20240608T164745,0.2744,0.2398,0.2367,0.2087,0.2354,0.2473,0.2546,0.2468,0.2548,0.5714,0.1724,0.1524,2048,8,99,45.761174
JU06150028,-0.2307,40.0116,6/13/2024,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.49,µg/L,"0,49",0.03,Fluorescencia atómica,DISCRETA,13,6/8/2024,5,S2A_MSIL2A_20240608T104631_N0510_R051_T30TYK_20240608T164745,0.2744,0.2398,0.2367,0.2087,0.2354,0.2473,0.2546,0.2468,0.2548,0.5714,0.1724,0.1524,2048,8,99,45.761174
JU06150028,-0.2307,40.0116,6/13/2024,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.66,µg/L,"0,66",0.03,Fluorescencia atómica,DISCRETA,14,6/8/2024,5,S2A_MSIL2A_20240608T104631_N0510_R051_T30TYK_20240608T164745,0.2744,0.2398,0.2367,0.2087,0.2354,0.2473,0.2546,0.2468,0.2548,0.5714,0.1724,0.1524,2048,8,99,45.761174
JU06150028,-0.2307,40.0116,6/13/2024,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.58,µg/L,"0,58",0.03,Fluorescencia atómica,DISCRETA,9,6/8/2024,5,S2A_MSIL2A_20240608T104631_N0510_R051_T30TYK_20240608T164745,0.2744,0.2398,0.2367,0.2087,0.2354,0.2473,0.2546,0.2468,0.2548,0.5714,0.1724,0.1524,2048,8,99,45.761174
JU06150028,-0.2307,40.0116,6/13/2024,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.52,µg/L,"0,52",0.03,Fluorescencia atómica,DISCRETA,11,6/8/2024,5,S2A_MSIL2A_20240608T104631_N0510_R051_T30TYK_20240608T164745,0.2744,0.2398,0.2367,0.2087,0.2354,0.2473,0.2546,0.2468,0.2548,0.5714,0.1724,0.1524,2048,8,99,45.761174
JU06150028,-0.2307,40.0116,6/13/2024,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.54,µg/L,"0,54",0.03,Fluorescencia atómica,DISCRETA,10,6/8/2024,5,S2A_MSIL2A_20240608T104631_N0510_R051_T30TYK_20240608T164745,0.2744,0.2398,0.2367,0.2087,0.2354,0.2473,0.2546,0.2468,0.2548,0.5714,0.1724,0.1524,2048,8,99,45.761174
JU06150028,-0.2307,40.0116,6/13/2024,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.27,µg/L,"0,27",0.03,Fluorescencia atómica,DISCRETA,1,6/8/2024,5,S2A_MSIL2A_20240608T104631_N0510_R051_T30TYK_20240608T164745,0.2744,0.2398,0.2367,0.2087,0.2354,0.2473,0.2546,0.2468,0.2548,0.5714,0.1724,0.1524,2048,8,99,45.761174
JU06150028,-0.2307,40.0116,6/13/2024,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.62,µg/L,"0,62",0.03,Fluorescencia atómica,DISCRETA,7,6/8/2024,5,S2A_MSIL2A_20240608T104631_N0510_R051_T30TYK_20240608T164745,0.2744,0.2398,0.2367,0.2087,0.2354,0.2473,0.2546,0.2468,0.2548,0.5714,0.1724,0.1524,2048,8,99,45.761174
JU06150028,-0.2307,40.0116,6/13/2024,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.64,µg/L,"0,64",0.03,Fluorescencia atómica,DISCRETA,8,6/8/2024,5,S2A_MSIL2A_20240608T104631_N0510_R051_T30TYK_20240608T164745,0.2744,0.2398,0.2367,0.2087,0.2354,0.2473,0.2546,0.2468,0.2548,0.5714,0.1724,0.1524,2048,8,99,45.761174
JU06150028,-0.2307,40.0116,6/13/2024,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.23,µg/L,"0,23",0.03,Fluorescencia atómica,DISCRETA,0,6/8/2024,5,S2A_MSIL2A_20240608T104631_N0510_R051_T30TYK_20240608T164745,0.2744,0.2398,0.2367,0.2087,0.2354,0.2473,0.2546,0.2468,0.2548,0.5714,0.1724,0.1524,2048,8,99,45.761174
JU06150028,-0.2307,40.0116,6/13/2024,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.32,µg/L,"0,32",0.03,Fluorescencia atómica,DISCRETA,2,6/8/2024,5,S2A_MSIL2A_20240608T104631_N0510_R051_T30TYK_20240608T164745,0.2744,0.2398,0.2367,0.2087,0.2354,0.2473,0.2546,0.2468,0.2548,0.5714,0.1724,0.1524,2048,8,99,45.761174
JU06150028,-0.2307,40.0116,6/13/2024,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.38,µg/L,"0,38",0.03,Fluorescencia atómica,DISCRETA,4,6/8/2024,5,S2A_MSIL2A_20240608T104631_N0510_R051_T30TYK_20240608T164745,0.2744,0.2398,0.2367,0.2087,0.2354,0.2473,0.2546,0.2468,0.2548,0.5714,0.1724,0.1524,2048,8,99,45.761174
JU06150028,-0.2307,40.0116,6/13/2024,Estación punto de presa E. de Sitjar,TOMA DE MUESTRAS PARA LABORATORIO,FOSFORO TOTAL,0.009,mg P/l,"0,009",0.004,Espectofotometría de absorción molecular,INTEGRADA,-1,6/8/2024,5,S2A_MSIL2A_20240608T104631_N0510_R051_T30TYK_20240608T164745,0.2744,0.2398,0.2367,0.2087,0.2354,0.2473,0.2546,0.2468,0.2548,0.5714,0.1724,0.1524,2048,8,99,45.761174
JU06150028,-0.2307,40.0116,6/13/2024,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,Profundidad del disco de secchi,4,m,,,,INTEGRADA,-1,6/8/2024,5,S2A_MSIL2A_20240608T104631_N0510_R051_T30TYK_20240608T164745,0.2744,0.2398,0.2367,0.2087,0.2354,0.2473,0.2546,0.2468,0.2548,0.5714,0.1724,0.1524,2048,8,99,45.761174
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,1.02,µg/L,"1,02",0.03,Fluorescencia atómica,DISCRETA,12,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,2.65,µg/L,"2,65",0.03,Fluorescencia atómica,DISCRETA,1,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.99,µg/L,"0,99",0.03,Fluorescencia atómica,DISCRETA,27,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.57,µg/L,"0,57",0.03,Fluorescencia atómica,DISCRETA,40,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.79,µg/L,"0,79",0.03,Fluorescencia atómica,DISCRETA,44,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.89,µg/L,"0,89",0.03,Fluorescencia atómica,DISCRETA,16,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.86,µg/L,"0,86",0.03,Fluorescencia atómica,DISCRETA,25,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.91,µg/L,"0,91",0.03,Fluorescencia atómica,DISCRETA,26,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.69,µg/L,"0,69",0.03,Fluorescencia atómica,DISCRETA,32,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.64,µg/L,"0,64",0.03,Fluorescencia atómica,DISCRETA,33,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.59,µg/L,"0,59",0.03,Fluorescencia atómica,DISCRETA,38,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.62,µg/L,"0,62",0.03,Fluorescencia atómica,DISCRETA,42,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,1.2,µg/L,"1,2",0.03,Fluorescencia atómica,DISCRETA,10,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.86,µg/L,"0,86",0.03,Fluorescencia atómica,DISCRETA,20,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.91,µg/L,"0,91",0.03,Fluorescencia atómica,DISCRETA,29,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.54,µg/L,"0,54",0.03,Fluorescencia atómica,DISCRETA,35,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,2.54,µg/L,"2,54",0.03,Fluorescencia atómica,DISCRETA,3,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.84,µg/L,"0,84",0.03,Fluorescencia atómica,DISCRETA,47,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,2.69,µg/L,"2,69",0.03,Fluorescencia atómica,DISCRETA,4,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.95,µg/L,"0,95",0.03,Fluorescencia atómica,DISCRETA,19,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,1.06,µg/L,"1,06",0.03,Fluorescencia atómica,DISCRETA,24,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,1,µg/L,1,0.03,Fluorescencia atómica,DISCRETA,30,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.52,µg/L,"0,52",0.03,Fluorescencia atómica,DISCRETA,34,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.53,µg/L,"0,53",0.03,Fluorescencia atómica,DISCRETA,49,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,1.19,µg/L,"1,19",0.03,Fluorescencia atómica,DISCRETA,13,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.95,µg/L,"0,95",0.03,Fluorescencia atómica,DISCRETA,14,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.79,µg/L,"0,79",0.03,Fluorescencia atómica,DISCRETA,22,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.83,µg/L,"0,83",0.03,Fluorescencia atómica,DISCRETA,28,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,2.38,µg/L,"2,38",0.03,Fluorescencia atómica,DISCRETA,2,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.72,µg/L,"0,72",0.03,Fluorescencia atómica,DISCRETA,39,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,3.05,µg/L,"3,05",0.03,Fluorescencia atómica,DISCRETA,5,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,2.79,µg/L,"2,79",0.03,Fluorescencia atómica,DISCRETA,6,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,1.41,µg/L,"1,41",0.03,Fluorescencia atómica,DISCRETA,8,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.95,µg/L,"0,95",0.03,Fluorescencia atómica,DISCRETA,17,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.95,µg/L,"0,95",0.03,Fluorescencia atómica,DISCRETA,18,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.78,µg/L,"0,78",0.03,Fluorescencia atómica,DISCRETA,31,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.62,µg/L,"0,62",0.03,Fluorescencia atómica,DISCRETA,36,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.6,µg/L,"0,6",0.03,Fluorescencia atómica,DISCRETA,37,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.53,µg/L,"0,53",0.03,Fluorescencia atómica,DISCRETA,43,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,1.42,µg/L,"1,42",0.03,Fluorescencia atómica,DISCRETA,7,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
JU06660017,-1.0992,39.7301,6/6/2024,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,1.37,µg/L,"1,37",0.03,Fluorescencia atómica,DISCRETA,9,6/3/2024,3,S2B_MSIL2A_20240603T104619_N0510_R051_T30SXJ_20240603T133819,0.0526,0.0579,0.0714,0.0318,0.0273,0.0206,0.0228,0.0205,0.0205,0.0221,0.0231,0.0205,0,6,1,6.037803
